0.5293	0.5293	beat-1
0.7776	0.7776	beat-2
2.1007	2.1007	beat-3
2.6427	2.6427	beat-4
3.1386	3.1386	beat-5
3.6410	3.6410	beat-6
4.1394	4.1394	beat-7
4.6347	4.6347	beat-8
5.1074	5.1074	beat-9
5.5850	5.5850	beat-10
6.0955	6.0955	beat-11
6.6330	6.6330	beat-12
7.1439	7.1439	beat-13
7.5810	7.5810	beat-14
8.1267	8.1267	beat-15
8.6632	8.6632	beat-16
9.1272	9.1272	beat-17
9.6103	9.6103	beat-18
10.0943	10.0943	beat-19
10.6453	10.6453	beat-20
11.1242	11.1242	beat-21
11.6355	11.6355	beat-22
12.1263	12.1263	beat-23
12.6321	12.6321	beat-24
13.0725	13.0725	beat-25
13.5725	13.5725	beat-26
14.0891	14.0891	beat-27
14.6181	14.6181	beat-28
15.1260	15.1260	beat-29
15.6054	15.6054	beat-30
16.1180	16.1180	beat-31
16.6526	16.6526	beat-32
17.1340	17.1340	beat-33
17.2782	17.2782	beat-34
17.6153	17.6153	beat-35
