2.3244	2.3244	beat-1
3.0053	3.0053	beat-2
3.5596	3.5596	beat-3
4.6809	4.6809	beat-4
5.2582	5.2582	beat-5
5.8767	5.8767	beat-6
6.0310	6.0310	beat-7
6.2607	6.2607	beat-8
6.9913	6.9913	beat-9
7.5828	7.5828	beat-10
8.3053	8.3053	beat-11
8.5472	8.5472	beat-12
9.4793	9.4793	beat-13
9.9642	9.9642	beat-14
10.4773	10.4773	beat-15
11.5812	11.5812	beat-16
12.1743	12.1743	beat-17
12.7393	12.7393	beat-18
13.1088	13.1088	beat-19
13.3653	13.3653	beat-20
13.9101	13.9101	beat-21
14.0422	14.0422	beat-22
15.0981	15.0981	beat-23
15.6452	15.6452	beat-24
16.7388	16.7388	beat-25
17.3585	17.3585	beat-26
18.3078	18.3078	beat-27
18.5338	18.5338	beat-28
