2.1302	2.1302	beat-1
2.4961	2.4961	beat-2
2.7313	2.7313	beat-3
3.0492	3.0492	beat-4
3.3380	3.3380	beat-5
3.7064	3.7064	beat-6
4.4621	4.4621	beat-7
4.7748	4.7748	beat-8
5.3555	5.3555	beat-9
5.9675	5.9675	beat-10
7.0281	7.0281	beat-11
7.6140	7.6140	beat-12
7.9283	7.9283	beat-13
8.2322	8.2322	beat-14
9.3046	9.3046	beat-15
9.5889	9.5889	beat-16
9.8937	9.8937	beat-17
10.4447	10.4447	beat-18
10.7669	10.7669	beat-19
11.1407	11.1407	beat-20
11.4186	11.4186	beat-21
11.7132	11.7132	beat-22
12.1617	12.1617	beat-23
12.8348	12.8348	beat-24
13.3653	13.3653	beat-25
13.9417	13.9417	beat-26
14.2175	14.2175	beat-27
14.5595	14.5595	beat-28
15.0619	15.0619	beat-29
15.6573	15.6573	beat-30
16.3004	16.3004	beat-31
16.8898	16.8898	beat-32
17.4074	17.4074	beat-33
18.3158	18.3158	beat-34
19.2182	19.2182	beat-35
19.5067	19.5067	beat-36
19.7642	19.7642	beat-37
20.2881	20.2881	beat-38
