2.4446	2.4446	beat-1
2.6784	2.6784	beat-2
3.1268	3.1268	beat-3
3.7386	3.7386	beat-4
4.3420	4.3420	beat-5
5.5110	5.5110	beat-6
5.9351	5.9351	beat-7
6.0582	6.0582	beat-8
6.7227	6.7227	beat-9
7.3173	7.3173	beat-10
7.8653	7.8653	beat-11
8.4596	8.4596	beat-12
9.1005	9.1005	beat-13
9.6144	9.6144	beat-14
10.2943	10.2943	beat-15
10.8853	10.8853	beat-16
11.4347	11.4347	beat-17
12.0455	12.0455	beat-18
12.6875	12.6875	beat-19
13.2174	13.2174	beat-20
13.8858	13.8858	beat-21
14.5052	14.5052	beat-22
15.0732	15.0732	beat-23
15.6503	15.6503	beat-24
16.2727	16.2727	beat-25
