3.851076	3.851076	
4.546305	4.546305	
5.181226	5.181226	
5.725443	5.725443	
6.315012	6.315012	
6.859230	6.859230	
7.494151	7.494151	
7.947666	7.947666	
8.627938	8.627938	
9.081452	9.081452	
9.625670	9.625670	
10.215239	10.215239	
11.311622	11.311622	
11.991894	11.991894	
12.445409	12.445409	
12.989627	12.989627	
13.533844	13.533844	
14.123414	14.123414	
14.667631	14.667631	
15.211849	15.211849	
15.801418	15.801418	
16.254933	16.254933	
16.799151	16.799151	
17.343368	17.343368	
18.386452	18.386452	
19.021373	19.021373	
19.610942	19.610942	
20.245863	20.245863	
20.699377	20.699377	
21.243595	21.243595	
21.742461	21.742461	
22.286679	22.286679	
22.830897	22.830897	
23.873980	23.873980	
24.418198	24.418198	
24.962416	24.962416	
25.461282	25.461282	
25.914797	25.914797	
28.046316	28.046316	
28.590534	28.590534	
29.044048	29.044048	
29.633618	29.633618	
30.177835	30.177835	
30.631350	30.631350	
31.084865	31.084865	
32.309355	32.309355	
32.762869	32.762869	
33.261736	33.261736	
34.350171	34.350171	
35.483958	35.483958	
36.209581	36.209581	
37.343368	37.343368	
