0.5025	0.5025	beat-1
0.6438	0.6438	beat-2
0.8162	0.8162	beat-3
0.9525	0.9525	beat-4
1.1394	1.1394	beat-5
1.2993	1.2993	beat-6
1.5410	1.5410	beat-7
2.3625	2.3625	beat-8
2.4997	2.4997	beat-9
2.8425	2.8425	beat-10
3.0006	3.0006	beat-11
3.1278	3.1278	beat-12
3.3261	3.3261	beat-13
3.8077	3.8077	beat-14
4.3095	4.3095	beat-15
4.5540	4.5540	beat-16
5.1562	5.1562	beat-17
5.5381	5.5381	beat-18
5.7865	5.7865	beat-19
6.3795	6.3795	beat-20
6.7787	6.7787	beat-21
6.9565	6.9565	beat-22
7.3350	7.3350	beat-23
7.5629	7.5629	beat-24
7.7239	7.7239	beat-25
7.8983	7.8983	beat-26
8.1228	8.1228	beat-27
8.6938	8.6938	beat-28
8.9986	8.9986	beat-29
9.2741	9.2741	beat-30
9.8494	9.8494	beat-31
10.1967	10.1967	beat-32
10.4300	10.4300	beat-33
10.7677	10.7677	beat-34
11.0537	11.0537	beat-35
11.4296	11.4296	beat-36
11.6504	11.6504	beat-37
12.1689	12.1689	beat-38
12.3753	12.3753	beat-39
12.5142	12.5142	beat-40
12.7415	12.7415	beat-41
13.7644	13.7644	beat-42
14.3200	14.3200	beat-43
14.9475	14.9475	beat-44
15.3972	15.3972	beat-45
15.5363	15.5363	beat-46
16.0404	16.0404	beat-47
16.6037	16.6037	beat-48
17.2682	17.2682	beat-49
17.5495	17.5495	beat-50
17.8037	17.8037	beat-51
18.3367	18.3367	beat-52
19.5078	19.5078	beat-53
20.0237	20.0237	beat-54
20.6753	20.6753	beat-55
21.4076	21.4076	beat-56
21.6735	21.6735	beat-57
21.9197	21.9197	beat-58
22.2647	22.2647	beat-59
22.4384	22.4384	beat-60
22.6088	22.6088	beat-61
22.7651	22.7651	beat-62
22.9288	22.9288	beat-63
23.9242	23.9242	beat-64
24.2015	24.2015	beat-65
24.3649	24.3649	beat-66
24.5232	24.5232	beat-67
24.6813	24.6813	beat-68
24.8351	24.8351	beat-69
25.0737	25.0737	beat-70
25.6912	25.6912	beat-71
25.8414	25.8414	beat-72
26.0152	26.0152	beat-73
26.1678	26.1678	beat-74
26.4048	26.4048	beat-75
27.1345	27.1345	beat-76
27.3316	27.3316	beat-77
27.4872	27.4872	beat-78
27.6120	27.6120	beat-79
28.0443	28.0443	beat-80
28.6175	28.6175	beat-81
28.7672	28.7672	beat-82
28.9526	28.9526	beat-83
29.1767	29.1767	beat-84
29.9941	29.9941	beat-85
30.1528	30.1528	beat-86
30.4309	30.4309	beat-87
31.0628	31.0628	beat-88
31.4484	31.4484	beat-89
31.7019	31.7019	beat-90
32.1217	32.1217	beat-91
32.3068	32.3068	beat-92
32.7805	32.7805	beat-93
32.9447	32.9447	beat-94
33.5309	33.5309	beat-95
33.8917	33.8917	beat-96
34.1103	34.1103	beat-97
35.2178	35.2178	beat-98
35.6603	35.6603	beat-99
35.9347	35.9347	beat-100
36.1735	36.1735	beat-101
