8.0271	8.0271	beat-1
8.2796	8.2796	beat-2
9.1177	9.1177	beat-3
10.1409	10.1409	beat-4
10.3545	10.3545	beat-5
11.1292	11.1292	beat-6
11.2717	11.2717	beat-7
12.1065	12.1065	beat-8
13.0979	13.0979	beat-9
14.0050	14.0050	beat-10
14.1422	14.1422	beat-11
15.0018	15.0018	beat-12
16.0536	16.0536	beat-13
17.1136	17.1136	beat-14
18.1342	18.1342	beat-15
18.2844	18.2844	beat-16
19.1420	19.1420	beat-17
19.2783	19.2783	beat-18
20.1107	20.1107	beat-19
20.3337	20.3337	beat-20
21.1078	21.1078	beat-21
22.0480	22.0480	beat-22
22.2100	22.2100	beat-23
23.0089	23.0089	beat-24
