0.7427	0.7427	beat-1
1.5262	1.5262	beat-2
2.2412	2.2412	beat-3
2.6712	2.6712	beat-4
2.8860	2.8860	beat-5
4.1787	4.1787	beat-6
4.9117	4.9117	beat-7
5.6239	5.6239	beat-8
5.8063	5.8063	beat-9
6.2860	6.2860	beat-10
6.6367	6.6367	beat-11
6.9344	6.9344	beat-12
8.9285	8.9285	beat-13
9.0485	9.0485	beat-14
9.6786	9.6786	beat-15
10.3425	10.3425	beat-16
10.9082	10.9082	beat-17
11.2982	11.2982	beat-18
11.7191	11.7191	beat-19
12.9827	12.9827	beat-20
13.7527	13.7527	beat-21
14.4478	14.4478	beat-22
15.0712	15.0712	beat-23
15.8712	15.8712	beat-24
16.4191	16.4191	beat-25
