2.6335	2.6335	beat-1
3.5863	3.5863	beat-2
3.9557	3.9557	beat-3
5.1079	5.1079	beat-4
5.7322	5.7322	beat-5
6.3967	6.3967	beat-6
6.9316	6.9316	beat-7
7.5598	7.5598	beat-8
8.2891	8.2891	beat-9
8.9139	8.9139	beat-10
9.4023	9.4023	beat-11
9.5369	9.5369	beat-12
9.7451	9.7451	beat-13
10.0207	10.0207	beat-14
11.9400	11.9400	beat-15
12.5312	12.5312	beat-16
12.7490	12.7490	beat-17
13.9480	13.9480	beat-18
14.4608	14.4608	beat-19
14.5890	14.5890	beat-20
14.7281	14.7281	beat-21
15.0389	15.0389	beat-22
15.2713	15.2713	beat-23
15.6986	15.6986	beat-24
16.3528	16.3528	beat-25
16.9208	16.9208	beat-26
17.5683	17.5683	beat-27
18.7727	18.7727	beat-28
18.9117	18.9117	beat-29
19.4253	19.4253	beat-30
20.0575	20.0575	beat-31
20.7239	20.7239	beat-32
21.4268	21.4268	beat-33
22.0344	22.0344	beat-34
