2.3544	2.3544	beat-1
2.9718	2.9718	beat-2
3.5216	3.5216	beat-3
4.0718	4.0718	beat-4
4.6720	4.6720	beat-5
5.2868	5.2868	beat-6
5.8345	5.8345	beat-7
5.9675	5.9675	beat-8
6.4267	6.4267	beat-9
6.9967	6.9967	beat-10
7.6195	7.6195	beat-11
8.1859	8.1859	beat-12
8.7350	8.7350	beat-13
9.3033	9.3033	beat-14
9.9174	9.9174	beat-15
10.4961	10.4961	beat-16
10.6332	10.6332	beat-17
10.9887	10.9887	beat-18
11.5953	11.5953	beat-19
12.2035	12.2035	beat-20
12.7540	12.7540	beat-21
13.3388	13.3388	beat-22
13.9081	13.9081	beat-23
14.5203	14.5203	beat-24
15.0765	15.0765	beat-25
15.2042	15.2042	beat-26
15.6635	15.6635	beat-27
