2.0939	2.0939	beat-1
2.3590	2.3590	beat-2
2.5860	2.5860	beat-3
3.0240	3.0240	beat-4
4.1757	4.1757	beat-5
5.3428	5.3428	beat-6
5.8649	5.8649	beat-7
7.0313	7.0313	beat-8
7.6203	7.6203	beat-9
8.1455	8.1455	beat-10
8.7173	8.7173	beat-11
10.4585	10.4585	beat-12
11.5233	11.5233	beat-13
11.6640	11.6640	beat-14
12.1839	12.1839	beat-15
12.7610	12.7610	beat-16
13.3535	13.3535	beat-17
13.5955	13.5955	beat-18
13.9414	13.9414	beat-19
14.5339	14.5339	beat-20
15.0560	15.0560	beat-21
16.0930	16.0930	beat-22
16.2577	16.2577	beat-23
16.7795	16.7795	beat-24
17.3503	17.3503	beat-25
17.9475	17.9475	beat-26
18.5273	18.5273	beat-27
19.6536	19.6536	beat-28
20.0107	20.0107	beat-29
20.1723	20.1723	beat-30
20.3657	20.3657	beat-31
20.5577	20.5577	beat-32
20.8380	20.8380	beat-33
20.9603	20.9603	beat-34
21.2125	21.2125	beat-35
21.4859	21.4859	beat-36
21.6810	21.6810	beat-37
22.0307	22.0307	beat-38
22.5941	22.5941	beat-39
23.7849	23.7849	beat-40
24.2983	24.2983	beat-41
25.3068	25.3068	beat-42
26.0925	26.0925	beat-43
26.5975	26.5975	beat-44
27.1541	27.1541	beat-45
27.7488	27.7488	beat-46
28.3408	28.3408	beat-47
28.9306	28.9306	beat-48
29.2469	29.2469	beat-49
29.4798	29.4798	beat-50
29.6066	29.6066	beat-51
29.9053	29.9053	beat-52
30.0616	30.0616	beat-53
30.6427	30.6427	beat-54
31.2071	31.2071	beat-55
31.7703	31.7703	beat-56
32.3852	32.3852	beat-57
33.0218	33.0218	beat-58
33.5298	33.5298	beat-59
34.0868	34.0868	beat-60
34.5956	34.5956	beat-61
35.0047	35.0047	beat-62
35.3042	35.3042	beat-63
35.8386	35.8386	beat-64
36.4430	36.4430	beat-65
37.0070	37.0070	beat-66
37.6128	37.6128	beat-67
38.0918	38.0918	beat-68
38.7330	38.7330	beat-69
