0.0310	0.4120	ballet
0.4520	0.8120	together.
1.1530	1.3130	let's
1.3330	1.4930	face
1.5330	1.6330	the
1.6530	1.8340	barre
1.8740	2.1740	today,
2.5140	2.5950	and
2.6150	2.8150	today
2.8350	2.9750	we're
2.9950	3.1150	going
3.1350	3.1950	to
3.2550	3.3960	take
3.4560	3.4760	a
3.5160	3.7760	tendu
3.8160	3.8960	to
3.9560	4.0170	the
4.1170	4.4770	front,
5.2380	5.6190	that's
5.7990	6.2200	slow,
7.1010	7.2010	one
7.2210	7.4010	more
7.4210	7.7220	tendu
7.8220	8.2020	front,
8.9030	9.2240	that's
9.3640	9.8050	slow,
10.1850	10.6260	flex
10.6460	10.7860	to
10.8260	10.9060	the
10.9860	11.5270	plié,
11.9480	12.2880	stretch
12.3080	12.4880	far
12.5680	12.8890	away,
13.4500	13.7900	you
13.9300	14.3710	close,
14.8320	14.9920	two
15.1520	15.2720	on
15.2920	15.4720	the
15.7730	15.9330	end,
16.4740	16.9550	tendu
17.0150	17.3350	side,
17.9760	18.3560	that's
18.4970	18.8770	slow,
19.7780	19.9590	and
20.0390	20.3790	side,
20.9200	21.4010	that's
21.5410	21.8810	slow,
22.3020	22.9230	flex
23.0830	23.4640	side,
23.9640	24.3650	point
24.4650	24.8050	away,
25.4460	25.6870	into
25.7270	25.8270	the
25.9470	26.2670	first,
27.2090	27.3490	and
27.4690	27.7900	first,
28.3900	28.9110	tendu
28.9510	29.5320	back,
29.5120	30.1930	you
30.3530	30.7940	close,
31.4750	32.1160	slow
32.7980	32.9980	to
33.0380	33.2180	the
33.2780	33.5590	back,
33.9600	34.2600	flex
34.2800	34.6810	through
34.7010	34.7810	the
34.8010	35.1420	plié,
35.3220	35.6630	point
35.6830	35.7430	it
35.9030	36.7040	out,
36.7240	36.8250	and
36.8850	37.0050	then
37.1050	37.3450	two,
38.1270	38.2270	on
38.2670	38.3870	the
38.6080	38.7480	end,
39.2090	39.2490	a
39.2690	39.4090	port
39.4290	39.4890	de
39.5090	39.6290	bras
39.6490	39.7300	with
39.7500	39.9100	your
39.9300	40.2100	right,
41.3520	41.5930	two,
42.4740	42.8150	three
43.7160	43.8570	and
43.9970	44.2170	four,
44.6180	44.7980	you
44.8180	44.9990	roll
45.0190	45.1990	through
45.2190	45.3190	your
45.3590	45.5600	feet,
45.6000	45.8200	six,
45.8400	46.1410	seven
46.7220	46.8420	and
47.0020	47.1820	eight,
47.2020	47.4030	same
47.4230	47.5230	to
47.5630	47.6230	the
47.6830	47.8440	left,
47.9040	47.9640	so
47.9840	48.0840	it's
48.1040	48.2440	two
48.2840	48.5250	slow
48.5450	48.9660	tendus,
49.2860	49.4460	then
49.4860	49.5670	the
49.6270	50.0070	flex
50.0270	50.1280	and
50.1480	51.0090	push,
51.0290	51.2090	here
51.2490	51.3300	we
51.3700	51.4900	go,
51.6900	51.9710	facing
52.0310	52.0910	the
52.1310	52.3110	barre
52.3310	52.7520	please.
