0.0310	0.2110	thank
0.2310	0.2910	you
0.3120	0.5120	rex,
1.3330	1.5340	great
1.5540	1.8340	stuff.
2.5560	2.6360	here
2.6760	2.7760	we
2.8160	2.9160	go,
3.0570	3.4970	seven
3.7580	3.8980	and
4.0180	4.7800	eight,
4.8000	5.0000	two
5.0800	5.5410	tendu,
5.9020	6.1820	to
6.2220	6.4030	the
6.4630	6.7230	front,
7.0440	7.4250	then
7.5450	7.7850	three,
8.1260	8.6270	tendu
8.6870	8.9070	front,
9.2280	9.4680	two
9.5090	9.9690	tendu,
10.3300	10.5910	to
10.6310	10.8910	the
11.2120	11.5120	side,
11.5920	11.7130	and
11.7530	11.9330	then
11.9730	12.1940	three,
12.5340	13.0350	tendu
13.0750	13.5960	side,
13.6160	14.0770	coupé,
14.1370	14.3780	change
14.4980	14.6180	one
14.6580	14.8790	to
14.8990	15.0590	the
15.1390	15.3790	front,
15.4800	15.5800	and
15.6600	16.1210	coupé,
16.1410	16.4010	change
16.5220	16.6420	one
16.6820	16.9020	to
16.9420	17.1430	the
17.1830	17.4430	side,
18.1650	18.4650	first,
18.6860	18.9860	first
19.1660	19.5470	heel,
19.8880	20.0280	and
20.2480	20.7490	first,
20.7690	21.0700	first
21.3300	21.5510	back,
21.8510	22.0920	to
22.1320	22.3120	the
22.4120	23.2540	back.
23.2340	23.5950	two
24.2750	24.3560	and
24.4160	24.6360	three,
24.6960	25.1770	tendu,
25.2170	25.3370	to
25.3570	25.4970	the
25.5170	25.9380	back,
25.9580	26.1980	to
26.2380	26.4180	the
26.5190	26.8390	side,
27.3200	27.4800	so
27.5800	27.7400	two
28.4410	28.5410	and
28.5810	28.8420	three,
29.1220	29.8430	tendu,
30.1840	30.6440	coupé,
30.6840	30.9450	change,
31.0250	31.1650	one
31.1850	31.7060	tendu,
31.7460	31.9460	back,
32.2270	32.6670	coupé,
32.7270	33.0880	change,
33.1080	33.2480	one
33.2680	33.8090	tendu,
33.8290	34.0690	side,
34.6900	34.7900	in
34.8500	35.1110	first,
35.3910	35.6710	first
35.8520	36.2720	heel,
36.5930	36.7330	and
36.9530	37.2340	first,
37.4740	37.7940	first
37.9550	38.3350	close,
38.9360	38.9960	and
39.0160	39.0960	then
39.1160	39.2160	we
39.2360	39.3370	go
39.3570	39.6170	into
39.6770	39.6970	a
39.7570	39.8570	coup
39.8770	39.9570	de
39.9770	40.1380	pied
40.1780	40.4580	balance
40.4780	40.5780	with
40.6180	40.6980	the
40.7990	41.1390	outside
41.1790	41.8000	leg.
41.7800	41.9610	so
41.9810	42.0810	it's
42.1620	42.3430	two
42.4030	42.6440	front
42.6840	42.7640	and
42.8050	42.9250	then
43.0060	43.2060	three
43.2670	43.5280	front,
43.8490	44.0100	two
44.0500	44.2710	side
44.3110	44.3920	and
44.4320	44.5930	then
44.6130	45.2160	three
45.2760	46.0590	side,
46.0790	46.2000	then
46.2600	46.3410	the
46.3810	46.5210	coup
46.5420	46.5820	de
46.6020	46.8230	pied
46.9230	47.2450	chains
47.4660	47.5660	one
47.6470	47.8880	front,
48.1690	48.2690	coup
48.2890	48.3700	de
48.3900	48.5710	pied
48.6110	48.8520	chains
48.9930	49.1130	one
49.1730	49.4950	side,
50.1980	50.4590	first
50.5400	50.7810	first
50.8010	51.0820	heel
51.1420	51.4240	down,
51.9660	52.2270	first
52.3080	52.5890	first,
53.1310	53.2520	you
53.2720	54.2970	close.
54.3170	54.4570	from
54.4970	54.5980	the
54.6380	54.8590	fifth,
54.8990	55.0800	please.
