0.0310	0.5720	good,
1.7130	1.8540	good
1.8740	2.0940	stuff,
2.1140	2.2540	let's
2.2940	2.3740	go
2.4140	2.6150	into
2.6550	2.7550	our
2.8150	3.1750	pliés,
3.5560	3.8360	prepare
3.8560	3.9570	with
3.9970	4.1170	your
4.1970	4.3770	arms
4.3970	4.6580	side,
5.5590	5.6790	with
5.7590	5.7990	a
5.8190	6.4600	demi-plié
6.5600	6.6600	on
6.7600	6.9610	two
7.0010	7.2610	legs,
8.4430	8.7230	two,
9.2040	9.3240	then
9.3640	9.4640	with
9.5440	9.5640	a
9.6040	10.3460	demi-pointe
11.4070	11.5070	on
11.5470	11.7470	the
11.8480	12.1080	right,
12.5890	12.8090	into
12.8690	12.8890	a
12.9490	13.1290	grand
13.1490	14.4910	plié,
14.5110	14.8320	six,
15.7930	16.2140	seven
17.1950	17.3150	and
17.4760	17.8160	eight,
18.0560	18.1770	two
18.2370	18.3170	day
18.3570	18.4770	port
18.4970	18.5570	de
18.5770	18.7370	bras
18.7770	19.1980	forward,
19.8790	20.8000	two,
20.8200	21.1610	three
21.7820	21.9420	and
21.9820	22.1820	four
22.2220	22.3220	and
22.3420	22.3820	a
22.4020	22.5230	port
22.5430	22.6030	de
22.6230	22.8030	bras
22.8230	23.5240	back,
23.5040	24.2450	six,
25.0050	25.3460	seven,
25.9660	26.1860	into
26.2270	26.3070	the
26.3870	26.7070	second,
26.7870	27.0070	also
27.0470	27.8280	demi-plié,
28.5890	28.6890	on
28.7290	28.9490	two
29.0490	29.2490	legs,
29.2690	29.3690	then
29.4090	29.5500	you
29.5700	29.6700	use
29.6900	29.7500	the
29.7900	30.6110	demi-pointe
31.2910	31.3510	on
31.3910	31.4710	the
31.5110	31.7920	second
31.9320	32.0320	one.
32.4320	32.7130	grand
32.7330	33.3330	plié,
33.3530	33.6330	six,
34.2140	34.5940	seven
35.3150	35.4350	and
35.5950	35.7350	eight.
35.7550	35.8960	we'll
35.9360	35.9960	go
36.0360	36.1360	with
36.1560	36.2360	the
36.2760	36.9570	tam-du,
37.3570	37.5770	port
37.5970	37.6770	de
37.6970	37.9170	bras
37.9370	38.0980	to
38.1180	38.1980	the
38.2380	38.4580	barre,
39.0180	39.3390	three,
39.7390	40.3000	transfer
40.3600	40.6800	away
40.7200	40.8400	from
40.9000	40.9600	the
41.0000	41.2200	barre,
42.0210	42.5020	five,
43.3420	43.6430	six,
44.5440	44.9040	seven
45.8450	45.9650	and
46.0050	46.3450	eight.
46.4050	46.4650	in
46.4850	46.5650	the
46.5850	46.7860	fourth,
46.8060	46.9660	same
46.9860	47.1860	thing,
47.2860	47.7870	demi,
48.3470	48.4670	you
48.4870	49.3680	stretch,
49.3880	50.3890	demi-pointe,
52.0230	52.3840	grand
52.4040	52.8050	plié,
53.3660	53.6670	six,
54.2480	54.6090	seven
55.4110	55.5510	and
55.5910	56.0320	eight.
56.3130	56.4330	then
56.4530	56.5330	we
56.5730	56.6930	take
56.7540	56.7740	a
56.7940	56.9740	port
56.9940	57.0340	de
57.0540	57.1540	bras
57.2150	57.5150	front
57.5350	57.6960	for
57.7560	58.0160	four,
58.5170	59.2790	two,
59.2990	59.5400	three,
59.5600	59.7200	keep
59.7600	59.8200	the
59.8600	60.0010	leg
60.0610	60.1610	out
60.2210	60.4620	front
60.5020	60.8230	today
61.2230	61.3440	and
61.3640	61.3840	a
61.4240	61.5240	port
61.5440	61.6040	de
61.6240	61.7650	bras
61.7850	62.0250	back,
62.4260	62.6870	six,
63.0280	63.3280	seven
63.4080	63.5090	and
63.5490	63.8090	eight.
64.2500	64.4110	same
64.4310	64.4710	in
64.5110	64.5710	the
64.6310	64.8110	fifth,
64.8320	65.5330	demi-plié,
65.8740	66.4350	demi-plié
66.5350	66.5950	on
66.7560	66.8760	one
66.9160	67.1370	leg,
67.5380	67.9380	grand
67.9580	68.2990	plié
68.3590	68.5800	six,
68.6000	68.8810	seven
68.9410	69.0210	and
69.0610	69.3620	eight,
70.1030	70.3240	port
70.3440	70.4240	de
70.4440	70.6440	bras
70.6650	70.7250	all
70.7650	70.8250	the
70.8650	70.9850	way
71.0450	71.3060	around
71.8470	71.9270	and
71.9670	72.0080	in
72.0480	72.1080	the
72.1880	72.3880	fifth
72.4280	72.5490	we
72.5690	72.8690	finish
73.7710	73.8320	on
73.8720	73.9520	the
73.9920	74.5530	demi-point.
75.9160	76.4170	demi-plié
76.4570	76.5180	on
76.5580	76.7180	two
76.7380	76.9380	legs,
77.2390	77.6400	demi-plié
77.6600	77.7400	with
77.7600	77.8200	the
77.8410	78.0810	demi-pointe,
